flask_time,seed_time,fed_batch_seed,batch_seed,conversion_seed,main_time,fed_batch,batch_med,conversion_main,solid_conc,res_vol,equi1,dia1,flush1,equi2,dia2,flush2,failure
19731.09375,58938.04688,0.005218584,0.033527882050781256,0.9327460937500001,114908.2031,0.045317900390625006,0.3151477273242188,0.9112851562500001,305.7861328,0.9382374662109375,0.048845703,24.914084361177913,0.002640234,0.020904296875000002,42.82900502403519,0.001998815,0.069501953
63783.28125000001,58938.04688,0.005218584,0.033527882050781256,0.9327460937500001,114908.2031,0.045317900390625006,0.3151477273242188,0.9112851562500001,305.7861328,0.9382374662109375,0.048845703,24.914084361177913,0.002640234,0.020904296875000002,42.82900502403519,0.001998815,0.069501953
19731.09375,73923.04688,0.005218584,0.033527882050781256,0.9327460937500001,114908.2031,0.045317900390625006,0.3151477273242188,0.9112851562500001,305.7861328,0.9382374662109375,0.048845703,24.914084361177913,0.002640234,0.020904296875000002,42.82900502403519,0.001998815,0.069501953
19731.09375,58938.04688,0.003255384,0.033527882050781256,0.9327460937500001,114908.2031,0.045317900390625006,0.3151477273242188,0.9112851562500001,305.7861328,0.9382374662109375,0.048845703,24.914084361177913,0.002640234,0.020904296875000002,42.82900502403519,0.001998815,0.069501953
19731.09375,58938.04688,0.005218584,0.028782692167968756,0.9327460937500001,114908.2031,0.045317900390625006,0.3151477273242188,0.9112851562500001,305.7861328,0.9382374662109375,0.048845703,24.914084361177913,0.002640234,0.020904296875000002,42.82900502403519,0.001998815,0.069501953
19731.09375,58938.04688,0.005218584,0.033527882050781256,0.9259414062500001,114908.2031,0.045317900390625006,0.3151477273242188,0.9112851562500001,305.7861328,0.9382374662109375,0.048845703,24.914084361177913,0.002640234,0.020904296875000002,42.82900502403519,0.001998815,0.069501953
19731.09375,58938.04688,0.005218584,0.033527882050781256,0.9327460937500001,148919.7656,0.045317900390625006,0.3151477273242188,0.9112851562500001,305.7861328,0.9382374662109375,0.048845703,24.914084361177913,0.002640234,0.020904296875000002,42.82900502403519,0.001998815,0.069501953
19731.09375,58938.04688,0.005218584,0.033527882050781256,0.9327460937500001,114908.2031,0.049165225,0.3151477273242188,0.9112851562500001,305.7861328,0.9382374662109375,0.048845703,24.914084361177913,0.002640234,0.020904296875000002,42.82900502403519,0.001998815,0.069501953
19731.09375,58938.04688,0.005218584,0.033527882050781256,0.9327460937500001,114908.2031,0.045317900390625006,0.18669207573046878,0.9112851562500001,305.7861328,0.9382374662109375,0.048845703,24.914084361177913,0.002640234,0.020904296875000002,42.82900502403519,0.001998815,0.069501953
19731.09375,58938.04688,0.005218584,0.033527882050781256,0.9327460937500001,114908.2031,0.045317900390625006,0.3151477273242188,1.050519531,305.7861328,0.9382374662109375,0.048845703,24.914084361177913,0.002640234,0.020904296875000002,42.82900502403519,0.001998815,0.069501953
19731.09375,58938.04688,0.005218584,0.033527882050781256,0.9327460937500001,114908.2031,0.045317900390625006,0.3151477273242188,0.9112851562500001,316.9189453,0.9382374662109375,0.048845703,24.914084361177913,0.002640234,0.020904296875000002,42.82900502403519,0.001998815,0.069501953
19731.09375,58938.04688,0.005218584,0.033527882050781256,0.9327460937500001,114908.2031,0.045317900390625006,0.3151477273242188,0.9112851562500001,305.7861328,0.8718495444140625,0.048845703,24.914084361177913,0.002640234,0.020904296875000002,42.82900502403519,0.001998815,0.069501953
19731.09375,58938.04688,0.005218584,0.033527882050781256,0.9327460937500001,114908.2031,0.045317900390625006,0.3151477273242188,0.9112851562500001,305.7861328,0.9382374662109375,0.032853516,24.914084361177913,0.002640234,0.020904296875000002,42.82900502403519,0.001998815,0.069501953
19731.09375,58938.04688,0.005218584,0.033527882050781256,0.9327460937500001,114908.2031,0.045317900390625006,0.3151477273242188,0.9112851562500001,305.7861328,0.9382374662109375,0.048845703,22.011155257424782,0.002640234,0.020904296875000002,42.82900502403519,0.001998815,0.069501953
19731.09375,58938.04688,0.005218584,0.033527882050781256,0.9327460937500001,114908.2031,0.045317900390625006,0.3151477273242188,0.9112851562500001,305.7861328,0.9382374662109375,0.048845703,24.914084361177913,0.003765234,0.020904296875000002,42.82900502403519,0.001998815,0.069501953
19731.09375,58938.04688,0.005218584,0.033527882050781256,0.9327460937500001,114908.2031,0.045317900390625006,0.3151477273242188,0.9112851562500001,305.7861328,0.9382374662109375,0.048845703,24.914084361177913,0.002640234,0.053427734,42.82900502403519,0.001998815,0.069501953
19731.09375,58938.04688,0.005218584,0.033527882050781256,0.9327460937500001,114908.2031,0.045317900390625006,0.3151477273242188,0.9112851562500001,305.7861328,0.9382374662109375,0.048845703,24.914084361177913,0.002640234,0.020904296875000002,32.070506422737296,0.001998815,0.069501953
19731.09375,58938.04688,0.005218584,0.033527882050781256,0.9327460937500001,114908.2031,0.045317900390625006,0.3151477273242188,0.9112851562500001,305.7861328,0.9382374662109375,0.048845703,24.914084361177913,0.002640234,0.020904296875000002,42.82900502403519,0.001580851,0.069501953
19731.09375,58938.04688,0.005218584,0.033527882050781256,0.9327460937500001,114908.2031,0.045317900390625006,0.3151477273242188,0.9112851562500001,305.7861328,0.9382374662109375,0.048845703,24.914084361177913,0.002640234,0.020904296875000002,42.82900502403519,0.001998815,0.070791016
19731.09375,73923.04688,0.003255384,0.028782692167968756,0.9259414062500001,148919.7656,0.049165225,0.18669207573046878,1.050519531,316.9189453,0.8718495444140625,0.032853516,22.011155257424782,0.003765234,0.053427734,32.070506422737296,0.001580851,0.070791016
63783.28125000001,58938.04688,0.003255384,0.028782692167968756,0.9259414062500001,148919.7656,0.049165225,0.18669207573046878,1.050519531,316.9189453,0.8718495444140625,0.032853516,22.011155257424782,0.003765234,0.053427734,32.070506422737296,0.001580851,0.070791016
63783.28125000001,73923.04688,0.005218584,0.028782692167968756,0.9259414062500001,148919.7656,0.049165225,0.18669207573046878,1.050519531,316.9189453,0.8718495444140625,0.032853516,22.011155257424782,0.003765234,0.053427734,32.070506422737296,0.001580851,0.070791016
63783.28125000001,73923.04688,0.003255384,0.033527882050781256,0.9259414062500001,148919.7656,0.049165225,0.18669207573046878,1.050519531,316.9189453,0.8718495444140625,0.032853516,22.011155257424782,0.003765234,0.053427734,32.070506422737296,0.001580851,0.070791016
63783.28125000001,73923.04688,0.003255384,0.028782692167968756,0.9327460937500001,148919.7656,0.049165225,0.18669207573046878,1.050519531,316.9189453,0.8718495444140625,0.032853516,22.011155257424782,0.003765234,0.053427734,32.070506422737296,0.001580851,0.070791016
63783.28125000001,73923.04688,0.003255384,0.028782692167968756,0.9259414062500001,114908.2031,0.049165225,0.18669207573046878,1.050519531,316.9189453,0.8718495444140625,0.032853516,22.011155257424782,0.003765234,0.053427734,32.070506422737296,0.001580851,0.070791016
63783.28125000001,73923.04688,0.003255384,0.028782692167968756,0.9259414062500001,148919.7656,0.045317900390625006,0.18669207573046878,1.050519531,316.9189453,0.8718495444140625,0.032853516,22.011155257424782,0.003765234,0.053427734,32.070506422737296,0.001580851,0.070791016
63783.28125000001,73923.04688,0.003255384,0.028782692167968756,0.9259414062500001,148919.7656,0.049165225,0.3151477273242188,1.050519531,316.9189453,0.8718495444140625,0.032853516,22.011155257424782,0.003765234,0.053427734,32.070506422737296,0.001580851,0.070791016
63783.28125000001,73923.04688,0.003255384,0.028782692167968756,0.9259414062500001,148919.7656,0.049165225,0.18669207573046878,0.9112851562500001,316.9189453,0.8718495444140625,0.032853516,22.011155257424782,0.003765234,0.053427734,32.070506422737296,0.001580851,0.070791016
63783.28125000001,73923.04688,0.003255384,0.028782692167968756,0.9259414062500001,148919.7656,0.049165225,0.18669207573046878,1.050519531,305.7861328,0.8718495444140625,0.032853516,22.011155257424782,0.003765234,0.053427734,32.070506422737296,0.001580851,0.070791016
63783.28125000001,73923.04688,0.003255384,0.028782692167968756,0.9259414062500001,148919.7656,0.049165225,0.18669207573046878,1.050519531,316.9189453,0.9382374662109375,0.032853516,22.011155257424782,0.003765234,0.053427734,32.070506422737296,0.001580851,0.070791016
63783.28125000001,73923.04688,0.003255384,0.028782692167968756,0.9259414062500001,148919.7656,0.049165225,0.18669207573046878,1.050519531,316.9189453,0.8718495444140625,0.048845703,22.011155257424782,0.003765234,0.053427734,32.070506422737296,0.001580851,0.070791016
63783.28125000001,73923.04688,0.003255384,0.028782692167968756,0.9259414062500001,148919.7656,0.049165225,0.18669207573046878,1.050519531,316.9189453,0.8718495444140625,0.032853516,24.914084361177913,0.003765234,0.053427734,32.070506422737296,0.001580851,0.070791016
63783.28125000001,73923.04688,0.003255384,0.028782692167968756,0.9259414062500001,148919.7656,0.049165225,0.18669207573046878,1.050519531,316.9189453,0.8718495444140625,0.032853516,22.011155257424782,0.002640234,0.053427734,32.070506422737296,0.001580851,0.070791016
63783.28125000001,73923.04688,0.003255384,0.028782692167968756,0.9259414062500001,148919.7656,0.049165225,0.18669207573046878,1.050519531,316.9189453,0.8718495444140625,0.032853516,22.011155257424782,0.003765234,0.020904296875000002,32.070506422737296,0.001580851,0.070791016
63783.28125000001,73923.04688,0.003255384,0.028782692167968756,0.9259414062500001,148919.7656,0.049165225,0.18669207573046878,1.050519531,316.9189453,0.8718495444140625,0.032853516,22.011155257424782,0.003765234,0.053427734,42.82900502403519,0.001580851,0.070791016
63783.28125000001,73923.04688,0.003255384,0.028782692167968756,0.9259414062500001,148919.7656,0.049165225,0.18669207573046878,1.050519531,316.9189453,0.8718495444140625,0.032853516,22.011155257424782,0.003765234,0.053427734,32.070506422737296,0.001998815,0.070791016
63783.28125000001,73923.04688,0.003255384,0.028782692167968756,0.9259414062500001,148919.7656,0.049165225,0.18669207573046878,1.050519531,316.9189453,0.8718495444140625,0.032853516,22.011155257424782,0.003765234,0.053427734,32.070506422737296,0.001580851,0.069501953
63783.28125000001,73923.04688,0.003255384,0.028782692167968756,0.9259414062500001,148919.7656,0.049165225,0.18669207573046878,1.050519531,316.9189453,0.8718495444140625,0.032853516,22.011155257424782,0.003765234,0.053427734,32.070506422737296,0.001580851,0.070791016
69411.09375,98898.04687500001,0.003255384,0.021257492050781254,1.066746094,64868.20313,0.0224129,0.19244382132421878,1.045285156,163.2861328,0.5913944462109375,0.025845703125000005,39.76801230262832,0.004440234,0.043904296875000005,30.23650134221295,0.001200315,0.014501953125000001
113463.28125000001,98898.04687500001,0.003255384,0.021257492050781254,1.066746094,64868.20313,0.0224129,0.19244382132421878,1.045285156,163.2861328,0.5913944462109375,0.025845703125000005,39.76801230262832,0.004440234,0.043904296875000005,30.23650134221295,0.001200315,0.014501953125000001
69411.09375,113883.04687500001,0.003255384,0.021257492050781254,1.066746094,64868.20313,0.0224129,0.19244382132421878,1.045285156,163.2861328,0.5913944462109375,0.025845703125000005,39.76801230262832,0.004440234,0.043904296875000005,30.23650134221295,0.001200315,0.014501953125000001
69411.09375,98898.04687500001,0.005218584,0.021257492050781254,1.066746094,64868.20313,0.0224129,0.19244382132421878,1.045285156,163.2861328,0.5913944462109375,0.025845703125000005,39.76801230262832,0.004440234,0.043904296875000005,30.23650134221295,0.001200315,0.014501953125000001
69411.09375,98898.04687500001,0.003255384,0.016512302167968753,1.066746094,64868.20313,0.0224129,0.19244382132421878,1.045285156,163.2861328,0.5913944462109375,0.025845703125000005,39.76801230262832,0.004440234,0.043904296875000005,30.23650134221295,0.001200315,0.014501953125000001
69411.09375,98898.04687500001,0.003255384,0.021257492050781254,1.059941406,64868.20313,0.0224129,0.19244382132421878,1.045285156,163.2861328,0.5913944462109375,0.025845703125000005,39.76801230262832,0.004440234,0.043904296875000005,30.23650134221295,0.001200315,0.014501953125000001
69411.09375,98898.04687500001,0.003255384,0.021257492050781254,1.066746094,98879.76563,0.0224129,0.19244382132421878,1.045285156,163.2861328,0.5913944462109375,0.025845703125000005,39.76801230262832,0.004440234,0.043904296875000005,30.23650134221295,0.001200315,0.014501953125000001
69411.09375,98898.04687500001,0.003255384,0.021257492050781254,1.066746094,64868.20313,0.026260225,0.19244382132421878,1.045285156,163.2861328,0.5913944462109375,0.025845703125000005,39.76801230262832,0.004440234,0.043904296875000005,30.23650134221295,0.001200315,0.014501953125000001
69411.09375,98898.04687500001,0.003255384,0.021257492050781254,1.066746094,64868.20313,0.0224129,0.3093959817304688,1.045285156,163.2861328,0.5913944462109375,0.025845703125000005,39.76801230262832,0.004440234,0.043904296875000005,30.23650134221295,0.001200315,0.014501953125000001
69411.09375,98898.04687500001,0.003255384,0.021257492050781254,1.066746094,64868.20313,0.0224129,0.19244382132421878,0.9165195312500001,163.2861328,0.5913944462109375,0.025845703125000005,39.76801230262832,0.004440234,0.043904296875000005,30.23650134221295,0.001200315,0.014501953125000001
69411.09375,98898.04687500001,0.003255384,0.021257492050781254,1.066746094,64868.20313,0.0224129,0.19244382132421878,1.045285156,174.4189453,0.5913944462109375,0.025845703125000005,39.76801230262832,0.004440234,0.043904296875000005,30.23650134221295,0.001200315,0.014501953125000001
69411.09375,98898.04687500001,0.003255384,0.021257492050781254,1.066746094,64868.20313,0.0224129,0.19244382132421878,1.045285156,163.2861328,0.5250065244140625,0.025845703125000005,39.76801230262832,0.004440234,0.043904296875000005,30.23650134221295,0.001200315,0.014501953125000001
